time,event
1689368381.7,0, 0, 0
1689368381.8,0, 0, 0
1689368381.9,0, 0, 0
1689368382.0,0, 0, 0
1689368382.1,0, 0, 0
1689368382.2,0, 0, 0
1689368382.3,0, 0, 0
1689368382.4,0, 0, 0
1689368382.5,0, 0, 0
1689368382.6,0, 0, 0
1689368382.7,0, 0, 0
1689368382.8,0, 0, 0
1689368382.9,0, 0, 0
1689368383.0,0, 0, 0
1689368383.1,0, 0, 0
1689368383.2,0, 0, 0
1689368383.3,0, 0, 0
1689368383.4,0, 0, 0
1689368383.5,0, 0, 0
1689368383.6,0, 0, 0
1689368383.7,0, 0, 0
1689368383.8,0, 0, 0
1689368383.9,0, 0, 0
1689368384.0,0, 0, 0
1689368384.1,0, 0, 0
1689368384.2,0, 0, 0
1689368384.3,0, 0, 0
1689368384.4,0, 0, 0
1689368384.5,0, 0, 0
1689368384.6,0, 0, 0
1689368384.7,0, 0, 0
1689368384.8,0, 0, 0
1689368384.9,0, 0, 0
1689368385.0,0, 0, 0
1689368385.1,0, 0, 0
1689368385.2,0, 0, 0
1689368385.3,0, 0, 0
1689368385.4,0, 0, 0
1689368385.5,0, 0, 0
1689368385.6,0, 0, 0
1689368385.7,0, 0, 0
1689368385.8,0, 0, 0
1689368385.9,0, 0, 0
1689368386.0,0, 0, 0
1689368386.1,1, 0, 1
1689368386.2,0, 0, 0
1689368386.3,1, 0, 1
1689368386.4,0, 0, 0
1689368386.5,0, 0, 0
1689368386.6,0, 0, 0
1689368386.7,0, 0, 0
1689368386.8,0, 0, 0
1689368386.9,0, 0, 0
1689368387.0,0, 0, 0
1689368387.1,0, 0, 0
1689368387.2,0, 0, 0
1689368387.3,0, 0, 0
1689368387.4,0, 0, 0
1689368387.5,0, 0, 0
1689368387.6,0, 0, 0
1689368387.7,0, 0, 0
1689368387.8,0, 0, 0
1689368387.9,0, 0, 0
1689368388.0,0, 0, 0
1689368388.1,0, 0, 0
1689368388.2,0, 0, 0
1689368388.3,0, 0, 0
1689368388.4,0, 0, 0
1689368388.5,0, 0, 0
1689368388.6,0, 0, 0
1689368388.7,0, 0, 0
1689368388.8,0, 0, 0
1689368388.9,0, 0, 0
1689368389.0,0, 0, 0
1689368389.1,0, 0, 0
1689368389.2,0, 0, 0
1689368389.3,0, 0, 0
1689368389.4,0, 0, 0
1689368389.5,0, 1, 1
1689368389.6,0, 2, 2
1689368389.7,0, 1, 1
1689368389.8,0, 1, 1
1689368389.9,0, 1, 1
1689368390.0,0, 2, 2
1689368390.1,0, 3, 3
1689368390.2,0, 2, 2
1689368390.3,0, 3, 3
1689368390.4,0, 3, 3
1689368390.5,0, 3, 3
1689368390.6,0, 3, 3
1689368390.7,0, 4, 4
1689368390.8,0, 2, 2
1689368390.9,0, 2, 2
1689368391.0,0, 2, 2
1689368391.1,0, 4, 4
1689368391.2,0, 2, 2
1689368391.3,0, 2, 2
1689368391.4,0, 2, 2
1689368391.5,0, 1, 1
1689368391.6,0, 1, 1
1689368391.7,0, 1, 1
1689368391.8,0, 1, 1
1689368391.9,0, 1, 1
1689368392.0,0, 0, 0
1689368392.1,0, 0, 0
1689368392.2,0, 0, 0
1689368392.3,0, 0, 0
1689368392.4,0, 0, 0
1689368392.5,0, 0, 0
1689368392.6,0, 0, 0
1689368392.7,0, 0, 0
1689368392.8,0, 0, 0
1689368392.9,0, 0, 0
1689368393.0,0, 0, 0
1689368393.1,0, 0, 0
1689368393.2,0, 0, 0
1689368393.3,0, 0, 0
1689368393.4,0, 0, 0
1689368393.5,0, 0, 0
1689368393.6,0, 0, 0
1689368393.7,0, 0, 0
1689368393.8,0, 0, 0
1689368393.9,0, 0, 0
1689368394.0,0, 0, 0
1689368394.1,0, 0, 0
1689368394.2,0, 0, 0
1689368394.3,0, 0, 0
1689368394.4,0, 0, 0
1689368394.5,0, 0, 0
1689368394.6,0, 0, 0
1689368394.7,0, 0, 0
1689368394.8,0, 0, 0
1689368394.9,0, 0, 0
1689368395.0,0, 0, 0
1689368395.1,0, 0, 0
1689368395.2,0, 0, 0
1689368395.3,0, 0, 0
1689368395.4,0, 0, 0
1689368395.5,0, 0, 0
1689368395.6,0, 0, 0
1689368395.7,0, 0, 0
1689368395.8,0, 0, 0
1689368395.9,0, 0, 0
1689368396.0,0, 0, 0
1689368396.1,0, 0, 0
1689368396.2,0, 0, 0
1689368396.3,0, 0, 0
1689368396.4,0, 0, 0
1689368396.5,0, 0, 0
1689368396.6,0, 0, 0
1689368396.7,0, 0, 0
1689368396.8,0, 0, 0
1689368396.9,0, 0, 0
1689368397.0,0, 0, 0
1689368397.1,0, 0, 0
1689368397.2,0, 0, 0
1689368397.3,0, 0, 0
1689368397.4,0, 0, 0
1689368397.5,0, 0, 0
1689368397.6,0, 0, 0
1689368397.7,0, 0, 0
1689368397.8,0, 0, 0
1689368397.9,0, 1, 1
1689368398.0,0, 1, 1
1689368398.1,0, 1, 1
1689368398.2,0, 1, 1
1689368398.3,0, 1, 1
1689368398.4,0, 1, 1
1689368398.5,0, 1, 1
1689368398.6,0, 1, 1
1689368398.7,0, 1, 1
1689368398.8,0, 1, 1
1689368398.9,0, 1, 1
1689368399.0,0, 1, 1
1689368399.1,0, 1, 1
1689368399.2,0, 1, 1
1689368399.3,0, 1, 1
1689368399.4,0, 1, 1
1689368399.5,0, 1, 1
1689368399.6,0, 1, 1
1689368399.7,0, 1, 1
1689368399.8,0, 1, 1
1689368399.9,0, 1, 1
1689368400.0,0, 1, 1
1689368400.1,0, 1, 1
1689368400.2,0, 1, 1
1689368400.3,0, 1, 1
1689368400.4,0, 1, 1
1689368400.5,0, 1, 1
1689368400.6,0, 1, 1
1689368400.7,0, 1, 1
1689368400.8,0, 1, 1
1689368400.9,0, 1, 1
1689368401.0,0, 1, 1
1689368401.1,0, 1, 1
1689368401.2,0, 1, 1
1689368401.3,0, 1, 1
1689368401.4,0, 1, 1
1689368401.5,0, 1, 1
1689368401.6,0, 1, 1
1689368401.7,0, 1, 1
1689368401.8,0, 1, 1
1689368401.9,0, 1, 1
1689368402.0,0, 1, 1
1689368402.1,0, 1, 1
1689368402.2,0, 1, 1
1689368402.3,0, 1, 1
1689368402.4,0, 0, 0
1689368402.5,0, 0, 0
1689368402.6,0, 0, 0
1689368402.7,0, 0, 0
1689368402.8,0, 0, 0
1689368402.9,0, 0, 0
1689368403.0,0, 0, 0
1689368403.1,0, 0, 0
1689368403.2,0, 0, 0
1689368403.3,0, 0, 0
1689368403.4,0, 0, 0
1689368403.5,0, 0, 0
1689368403.6,0, 0, 0
1689368403.7,0, 0, 0
1689368403.8,0, 0, 0
1689368403.9,0, 0, 0
1689368404.0,0, 0, 0
1689368404.1,0, 0, 0
1689368404.2,0, 0, 0
1689368404.3,0, 0, 0
1689368404.4,0, 0, 0
1689368404.5,0, 0, 0
1689368404.6,0, 0, 0
1689368404.7,0, 0, 0
1689368404.8,0, 0, 0
1689368404.9,0, 0, 0
1689368405.0,0, 0, 0
1689368405.1,0, 0, 0
1689368405.2,0, 0, 0
1689368405.3,0, 0, 0
1689368405.4,0, 0, 0
1689368405.5,0, 0, 0
1689368405.6,0, 0, 0
1689368405.7,0, 0, 0
1689368405.8,0, 0, 0
1689368405.9,0, 0, 0
1689368406.0,0, 0, 0
1689368406.1,0, 0, 0
1689368406.2,0, 0, 0
1689368406.3,0, 0, 0
1689368406.4,0, 0, 0
1689368406.5,0, 0, 0
1689368406.6,0, 0, 0
1689368406.7,0, 0, 0
1689368406.8,0, 0, 0
1689368406.9,0, 0, 0
1689368407.0,0, 0, 0
1689368407.1,0, 0, 0
1689368407.2,0, 0, 0
1689368407.3,0, 0, 0
1689368407.4,0, 0, 0
1689368407.5,0, 0, 0
1689368407.6,0, 0, 0
1689368407.7,0, 0, 0
1689368407.8,0, 0, 0
1689368407.9,0, 0, 0
1689368408.0,0, 0, 0
1689368408.1,0, 0, 0
1689368408.2,0, 0, 0
1689368408.3,0, 0, 0
1689368408.4,0, 0, 0
1689368408.5,0, 0, 0
1689368408.6,0, 0, 0
1689368408.7,0, 0, 0
1689368408.8,0, 0, 0
1689368408.9,0, 0, 0
1689368409.0,0, 0, 0
1689368409.1,0, 0, 0
1689368409.2,0, 0, 0
1689368409.3,0, 0, 0
1689368409.4,0, 0, 0
1689368409.5,0, 0, 0
1689368409.6,0, 0, 0
1689368409.7,0, 0, 0
1689368409.8,0, 0, 0
1689368409.9,0, 0, 0
1689368410.0,0, 0, 0
1689368410.1,0, 0, 0
1689368410.2,0, 0, 0
1689368410.3,0, 0, 0
1689368410.4,0, 0, 0
1689368410.5,0, 0, 0
1689368410.6,0, 0, 0
1689368410.7,0, 0, 0
1689368410.8,0, 0, 0
1689368410.9,0, 0, 0
1689368411.0,0, 0, 0
1689368411.1,0, 0, 0
1689368411.2,0, 0, 0
1689368411.3,0, 0, 0
1689368411.4,0, 0, 0
1689368411.5,0, 0, 0
1689368411.6,0, 0, 0
1689368411.7,0, 0, 0
1689368411.8,0, 0, 0
1689368411.9,0, 0, 0
1689368412.0,0, 0, 0
1689368412.1,0, 0, 0
1689368412.2,0, 0, 0
1689368412.3,0, 0, 0
1689368412.4,0, 0, 0
1689368412.5,0, 0, 0
1689368412.6,0, 0, 0
1689368412.7,0, 0, 0
1689368412.8,0, 0, 0
1689368412.9,0, 0, 0
1689368413.0,0, 0, 0
1689368413.1,0, 0, 0
1689368413.2,0, 0, 0
1689368413.3,0, 0, 0
1689368413.4,0, 0, 0
1689368413.5,0, 0, 0
1689368413.6,0, 0, 0
1689368413.7,0, 0, 0
1689368413.8,0, 0, 0
1689368413.9,0, 0, 0
1689368414.0,0, 0, 0
1689368414.1,0, 0, 0
1689368414.2,0, 0, 0
1689368414.3,0, 0, 0
1689368414.4,0, 0, 0
1689368414.5,0, 0, 0
1689368414.6,0, 0, 0
1689368414.7,0, 0, 0
1689368414.8,0, 0, 0
1689368414.9,0, 0, 0
1689368415.0,0, 0, 0
1689368415.1,0, 0, 0
1689368415.2,0, 0, 0
1689368415.3,0, 0, 0
1689368415.4,0, 0, 0
1689368415.5,0, 0, 0
1689368415.6,0, 0, 0
1689368415.7,0, 1, 1
1689368415.8,0, 2, 2
1689368415.9,0, 2, 2
1689368416.0,0, 2, 2
1689368416.1,0, 2, 2
1689368416.2,0, 2, 2
1689368416.3,0, 2, 2
1689368416.4,0, 2, 2
1689368416.5,0, 2, 2
1689368416.6,0, 2, 2
1689368416.7,0, 2, 2
1689368416.8,0, 2, 2
1689368416.9,0, 2, 2
1689368417.0,0, 0, 0
1689368417.1,0, 0, 0
1689368417.2,0, 0, 0
1689368417.3,0, 0, 0
1689368417.4,0, 0, 0
1689368417.5,0, 0, 0
1689368417.6,0, 0, 0
1689368417.7,0, 0, 0
1689368417.8,0, 0, 0
1689368417.9,0, 0, 0
1689368418.0,1, 0, 1
1689368418.1,0, 0, 0
1689368418.2,0, 0, 0
1689368418.3,0, 0, 0
1689368418.4,0, 0, 0
1689368418.5,0, 0, 0
1689368418.6,0, 0, 0
1689368418.7,0, 0, 0
1689368418.8,0, 0, 0
1689368418.9,1, 0, 1
1689368419.0,0, 0, 0
1689368419.1,0, 0, 0
1689368419.2,0, 0, 0
1689368419.3,0, 0, 0
1689368419.4,0, 0, 0
1689368419.5,0, 0, 0
1689368419.6,1, 0, 1
1689368419.7,0, 0, 0
1689368419.8,0, 0, 0
1689368419.9,0, 0, 0
1689368420.0,0, 0, 0
1689368420.1,0, 0, 0
1689368420.2,0, 0, 0
1689368420.3,0, 0, 0
1689368420.4,0, 0, 0
1689368420.5,0, 0, 0
1689368420.6,0, 0, 0
1689368420.7,0, 0, 0
1689368420.8,0, 0, 0
1689368420.9,0, 0, 0
1689368421.0,0, 0, 0
1689368421.1,0, 0, 0
1689368421.2,0, 0, 0
1689368421.3,0, 0, 0
1689368421.4,0, 0, 0
1689368421.5,0, 0, 0
1689368421.6,0, 0, 0
1689368421.7,0, 0, 0
1689368421.8,0, 0, 0
1689368421.9,0, 0, 0
1689368422.0,1, 0, 1
1689368422.1,1, 0, 1
1689368422.2,1, 0, 1
1689368422.3,1, 0, 1
1689368422.4,1, 0, 1
1689368422.5,2, 0, 2
1689368422.6,1, 0, 1
1689368422.7,1, 0, 1
1689368422.8,1, 0, 1
1689368422.9,1, 0, 1
1689368423.0,1, 0, 1
1689368423.1,1, 0, 1
1689368423.2,1, 0, 1
1689368423.3,1, 0, 1
1689368423.4,1, 0, 1
1689368423.5,1, 0, 1
1689368423.6,1, 0, 1
1689368423.7,1, 0, 1
1689368423.8,1, 0, 1
1689368423.9,1, 0, 1
1689368424.0,1, 0, 1
1689368424.1,1, 0, 1
1689368424.2,1, 0, 1
1689368424.3,1, 0, 1
1689368424.4,0, 0, 0
1689368424.5,0, 0, 0
1689368424.6,0, 0, 0
1689368424.7,0, 0, 0
1689368424.8,0, 0, 0
1689368424.9,0, 0, 0
1689368425.0,0, 0, 0
1689368425.1,0, 0, 0
1689368425.2,0, 0, 0
1689368425.3,0, 0, 0
1689368425.4,0, 0, 0
1689368425.5,0, 0, 0
1689368425.6,0, 0, 0
1689368425.7,0, 0, 0
1689368425.8,0, 0, 0
1689368425.9,0, 0, 0
1689368426.0,0, 0, 0
1689368426.1,0, 0, 0
1689368426.2,0, 0, 0
1689368426.3,0, 0, 0
1689368426.4,0, 0, 0
1689368426.5,0, 0, 0
1689368426.6,0, 0, 0
1689368426.7,0, 0, 0
1689368426.8,0, 0, 0
1689368426.9,0, 0, 0
1689368427.0,0, 0, 0
1689368427.1,0, 0, 0
1689368427.2,0, 0, 0
1689368427.3,0, 0, 0
1689368427.4,0, 0, 0
1689368427.5,0, 0, 0
1689368427.6,0, 0, 0
1689368427.7,0, 0, 0
1689368427.8,0, 0, 0
1689368427.9,0, 0, 0
1689368428.0,0, 0, 0
1689368428.1,0, 0, 0
1689368428.2,0, 0, 0
1689368428.3,0, 0, 0
1689368428.4,0, 0, 0
1689368428.5,0, 0, 0
1689368428.6,0, 0, 0
1689368428.7,0, 0, 0
1689368428.8,0, 0, 0
1689368428.9,0, 0, 0
1689368429.0,0, 0, 0
1689368429.1,0, 0, 0
1689368429.2,0, 0, 0
1689368429.3,0, 0, 0
1689368429.4,0, 0, 0
1689368429.5,0, 0, 0
1689368429.6,0, 0, 0
1689368429.7,0, 0, 0
1689368429.8,1, 0, 1
1689368429.9,1, 0, 1
1689368430.0,1, 0, 1
1689368430.1,1, 0, 1
1689368430.2,1, 0, 1
1689368430.3,1, 0, 1
1689368430.4,1, 0, 1
1689368430.5,1, 0, 1
1689368430.6,1, 0, 1
1689368430.7,1, 0, 1
1689368430.8,1, 0, 1
1689368430.9,1, 0, 1
1689368431.0,1, 0, 1
1689368431.1,1, 0, 1
1689368431.2,1, 0, 1
1689368431.3,1, 0, 1
1689368431.4,1, 0, 1
1689368431.5,1, 0, 1
1689368431.6,1, 0, 1
1689368431.7,1, 0, 1
1689368431.8,1, 0, 1
1689368431.9,1, 0, 1
1689368432.0,1, 0, 1
1689368432.1,1, 0, 1
1689368432.2,1, 0, 1
1689368432.3,1, 0, 1
1689368432.4,1, 0, 1
1689368432.5,1, 0, 1
1689368432.6,1, 0, 1
1689368432.7,1, 0, 1
1689368432.8,1, 0, 1
1689368432.9,1, 0, 1
1689368433.0,0, 0, 0
1689368433.1,0, 0, 0
1689368433.2,0, 0, 0
1689368433.3,0, 0, 0
1689368433.4,0, 0, 0
1689368433.5,1, 0, 1
1689368433.6,1, 0, 1
1689368433.7,1, 0, 1
1689368433.8,1, 0, 1
1689368433.9,1, 0, 1
1689368434.0,0, 0, 0
1689368434.1,0, 0, 0
1689368434.2,0, 0, 0
1689368434.3,0, 0, 0
1689368434.4,0, 0, 0
1689368434.5,1, 0, 1
1689368434.6,0, 0, 0
1689368434.7,0, 0, 0
1689368434.8,0, 0, 0
1689368434.9,0, 0, 0
1689368435.0,0, 0, 0
1689368435.1,0, 0, 0
1689368435.2,0, 0, 0
1689368435.3,0, 0, 0
1689368435.4,0, 0, 0
1689368435.5,0, 0, 0
1689368435.6,0, 0, 0
1689368435.7,0, 0, 0
1689368435.8,0, 0, 0
1689368435.9,0, 0, 0
1689368436.0,0, 0, 0
1689368436.1,0, 0, 0
1689368436.2,0, 0, 0
1689368436.3,0, 0, 0
1689368436.4,0, 0, 0
1689368436.5,0, 0, 0
1689368436.6,0, 0, 0
1689368436.7,0, 0, 0
1689368436.8,0, 0, 0
1689368436.9,0, 0, 0
1689368437.0,0, 0, 0
1689368437.1,0, 0, 0
1689368437.2,0, 0, 0
1689368437.3,0, 0, 0
1689368437.4,0, 0, 0
1689368437.5,0, 0, 0
1689368437.6,0, 0, 0
1689368437.7,0, 0, 0
1689368437.8,0, 0, 0
1689368437.9,0, 0, 0
1689368438.0,0, 0, 0
1689368438.1,0, 0, 0
1689368438.2,0, 0, 0
1689368438.3,0, 0, 0
1689368438.4,0, 0, 0
1689368438.5,0, 0, 0
1689368438.6,0, 0, 0
1689368438.7,0, 0, 0
1689368438.8,0, 0, 0
1689368438.9,0, 0, 0
1689368439.0,0, 0, 0
1689368439.1,0, 0, 0
1689368439.2,0, 0, 0
1689368439.3,0, 0, 0
1689368439.4,0, 0, 0
1689368439.5,0, 0, 0
1689368439.6,0, 0, 0
1689368439.7,0, 0, 0
1689368439.8,0, 0, 0
1689368439.9,0, 0, 0
1689368440.0,0, 0, 0
1689368440.1,0, 0, 0
1689368440.2,0, 0, 0
1689368440.3,0, 0, 0
1689368440.4,0, 0, 0
1689368440.5,0, 0, 0
1689368440.6,0, 0, 0
1689368440.7,0, 0, 0
1689368440.8,0, 0, 0
1689368440.9,0, 0, 0
1689368441.0,0, 0, 0
1689368441.1,0, 0, 0
1689368441.2,0, 0, 0
1689368441.3,0, 0, 0
1689368441.4,0, 0, 0
1689368441.5,0, 0, 0
1689368441.6,0, 0, 0
1689368441.7,0, 0, 0
1689368441.8,0, 0, 0
1689368441.9,0, 0, 0
1689368442.0,0, 0, 0
1689368442.1,0, 0, 0
1689368442.2,0, 0, 0
1689368442.3,0, 0, 0
1689368442.4,0, 0, 0
1689368442.5,0, 0, 0
1689368442.6,0, 0, 0
1689368442.7,0, 0, 0
1689368442.8,0, 0, 0
1689368442.9,0, 0, 0
1689368443.0,0, 0, 0
1689368443.1,0, 0, 0
1689368443.2,0, 0, 0
1689368443.3,0, 0, 0
1689368443.4,0, 0, 0
1689368443.5,0, 0, 0
1689368443.6,0, 0, 0
1689368443.7,0, 0, 0
1689368443.8,0, 0, 0
1689368443.9,0, 0, 0
1689368444.0,0, 0, 0
1689368444.1,0, 0, 0
1689368444.2,0, 0, 0
1689368444.3,0, 0, 0
1689368444.4,0, 0, 0
1689368444.5,0, 0, 0
1689368444.6,0, 0, 0
1689368444.7,0, 0, 0
1689368444.8,0, 0, 0
1689368444.9,0, 0, 0
1689368445.0,0, 0, 0
1689368445.1,0, 0, 0
1689368445.2,0, 0, 0
