time,left,right,total
1690392147.4,0, 0, 0
1690392147.5,0, 0, 0
1690392147.6,0, 0, 0
1690392147.7,0, 0, 0
1690392147.8,0, 1, 1
1690392147.9,0, 0, 0
1690392148.0,0, 1, 1
1690392148.1,0, 1, 1
1690392148.2,0, 1, 1
1690392148.3,0, 0, 0
1690392148.4,0, 0, 0
1690392148.5,0, 1, 1
1690392148.6,0, 1, 1
1690392148.7,0, 0, 0
1690392148.8,0, 0, 0
1690392148.9,0, 0, 0
1690392149.0,0, 0, 0
1690392149.1,0, 0, 0
1690392149.2,0, 0, 0
1690392149.3,0, 0, 0
1690392149.4,0, 0, 0
1690392149.5,0, 0, 0
1690392149.6,0, 0, 0
1690392149.7,0, 0, 0
1690392149.8,0, 0, 0
1690392149.9,0, 0, 0
1690392150.0,0, 0, 0
1690392150.1,0, 0, 0
1690392150.2,0, 0, 0
1690392150.3,0, 0, 0
1690392150.4,0, 0, 0
1690392150.5,0, 0, 0
1690392150.6,0, 0, 0
1690392150.7,0, 0, 0
1690392150.8,0, 0, 0
1690392150.9,0, 0, 0
1690392151.0,0, 0, 0
1690392151.1,0, 0, 0
1690392151.2,0, 0, 0
1690392151.3,0, 0, 0
1690392151.4,0, 0, 0
1690392151.5,0, 0, 0
1690392151.6,0, 0, 0
1690392151.7,0, 0, 0
1690392151.8,0, 0, 0
1690392151.9,0, 0, 0
1690392152.0,0, 0, 0
1690392152.1,0, 0, 0
1690392152.2,0, 0, 0
1690392152.3,0, 0, 0
1690392152.4,0, 0, 0
1690392152.5,0, 0, 0
1690392152.6,0, 0, 0
1690392152.7,0, 0, 0
1690392152.8,0, 0, 0
1690392152.9,0, 0, 0
1690392153.0,0, 0, 0
1690392153.1,0, 0, 0
1690392153.2,0, 0, 0
1690392153.3,0, 0, 0
1690392153.4,0, 0, 0
1690392153.5,0, 0, 0
1690392153.6,0, 0, 0
1690392153.7,0, 0, 0
1690392153.8,0, 0, 0
1690392153.9,0, 0, 0
1690392154.0,0, 0, 0
1690392154.1,0, 0, 0
1690392154.2,0, 0, 0
1690392154.3,0, 0, 0
1690392154.4,0, 0, 0
1690392154.5,0, 0, 0
1690392154.6,0, 0, 0
1690392154.7,0, 0, 0
1690392154.8,0, 0, 0
1690392154.9,0, 0, 0
1690392155.0,0, 0, 0
1690392155.1,0, 0, 0
1690392155.2,0, 0, 0
1690392155.3,0, 0, 0
1690392155.4,0, 0, 0
1690392155.5,0, 0, 0
1690392155.6,0, 0, 0
1690392155.7,0, 0, 0
1690392155.8,0, 0, 0
1690392155.9,0, 0, 0
1690392156.0,0, 0, 0
1690392156.1,0, 0, 0
1690392156.2,0, 0, 0
1690392156.3,0, 0, 0
1690392156.4,0, 0, 0
1690392156.5,0, 0, 0
1690392156.6,0, 0, 0
1690392156.7,0, 0, 0
1690392156.8,0, 0, 0
1690392156.9,0, 0, 0
1690392157.0,0, 0, 0
1690392157.1,0, 0, 0
1690392157.2,0, 0, 0
1690392157.3,0, 0, 0
1690392157.4,0, 0, 0
1690392157.5,0, 0, 0
1690392157.6,0, 0, 0
1690392157.7,0, 0, 0
1690392157.8,0, 0, 0
1690392157.9,0, 0, 0
1690392158.0,0, 0, 0
1690392158.1,0, 0, 0
1690392158.2,0, 0, 0
1690392158.3,0, 0, 0
1690392158.4,0, 0, 0
1690392158.5,0, 0, 0
1690392158.6,0, 0, 0
1690392158.7,0, 0, 0
1690392158.8,0, 0, 0
1690392158.9,0, 0, 0
1690392159.0,0, 0, 0
1690392159.1,0, 0, 0
1690392159.2,0, 0, 0
1690392159.3,0, 0, 0
1690392159.4,0, 0, 0
1690392159.5,0, 0, 0
1690392159.6,0, 0, 0
1690392159.7,0, 0, 0
1690392159.8,0, 0, 0
1690392159.9,0, 0, 0
1690392160.0,0, 0, 0
1690392160.1,0, 0, 0
1690392160.2,0, 0, 0
1690392160.3,0, 0, 0
1690392160.4,0, 0, 0
1690392160.5,0, 0, 0
1690392160.6,0, 0, 0
1690392160.7,0, 0, 0
1690392160.8,0, 0, 0
1690392160.9,0, 0, 0
1690392161.0,0, 0, 0
1690392161.1,0, 0, 0
1690392161.2,0, 0, 0
1690392161.3,0, 0, 0
1690392161.4,0, 0, 0
1690392161.5,0, 0, 0
1690392161.6,0, 0, 0
1690392161.7,0, 0, 0
1690392161.8,0, 0, 0
1690392161.9,0, 0, 0
1690392162.0,0, 0, 0
1690392162.1,0, 0, 0
1690392162.2,0, 0, 0
1690392162.3,0, 0, 0
1690392162.4,0, 0, 0
1690392162.5,0, 0, 0
1690392162.6,0, 0, 0
1690392162.7,0, 0, 0
1690392162.8,0, 0, 0
1690392162.9,0, 0, 0
1690392163.0,0, 0, 0
1690392163.1,0, 0, 0
1690392163.2,0, 0, 0
1690392163.3,0, 0, 0
1690392163.4,0, 0, 0
1690392163.5,0, 0, 0
1690392163.6,0, 0, 0
1690392163.7,0, 0, 0
1690392163.8,0, 0, 0
1690392163.9,0, 0, 0
1690392164.0,0, 0, 0
1690392164.1,0, 0, 0
1690392164.2,0, 0, 0
1690392164.3,0, 0, 0
1690392164.4,0, 0, 0
1690392164.5,0, 0, 0
1690392164.6,0, 0, 0
1690392164.7,0, 0, 0
1690392164.8,0, 0, 0
1690392164.9,0, 0, 0
1690392165.0,0, 0, 0
1690392165.1,0, 0, 0
1690392165.2,0, 0, 0
1690392165.3,0, 0, 0
1690392165.4,0, 0, 0
1690392165.5,0, 0, 0
1690392165.6,0, 0, 0
1690392165.7,0, 0, 0
1690392165.8,0, 0, 0
1690392165.9,0, 0, 0
1690392166.0,0, 0, 0
1690392166.1,0, 0, 0
1690392166.2,0, 0, 0
1690392166.3,0, 0, 0
1690392166.4,0, 0, 0
1690392166.5,0, 0, 0
1690392166.6,0, 0, 0
1690392166.7,0, 0, 0
1690392166.8,0, 0, 0
1690392166.9,0, 0, 0
1690392167.0,0, 0, 0
1690392167.1,0, 0, 0
1690392167.2,0, 0, 0
1690392167.3,0, 0, 0
1690392167.4,0, 0, 0
1690392167.5,0, 0, 0
1690392167.6,0, 0, 0
1690392167.7,0, 0, 0
1690392167.8,0, 0, 0
1690392167.9,0, 0, 0
1690392168.0,0, 0, 0
1690392168.1,0, 0, 0
1690392168.2,0, 0, 0
1690392168.3,0, 0, 0
1690392168.4,0, 0, 0
1690392168.5,0, 0, 0
1690392168.6,0, 0, 0
1690392168.7,0, 0, 0
1690392168.8,0, 0, 0
1690392168.9,0, 0, 0
1690392169.0,0, 0, 0
1690392169.1,0, 0, 0
1690392169.2,0, 0, 0
1690392169.3,0, 0, 0
1690392169.4,0, 0, 0
1690392169.5,0, 0, 0
1690392169.6,0, 0, 0
1690392169.7,0, 0, 0
1690392169.8,0, 0, 0
1690392169.9,0, 0, 0
1690392170.0,0, 0, 0
1690392170.1,0, 0, 0
1690392170.2,0, 0, 0
1690392170.3,0, 0, 0
1690392170.4,0, 0, 0
1690392170.5,0, 0, 0
1690392170.6,0, 0, 0
1690392170.7,0, 0, 0
1690392170.8,0, 0, 0
1690392170.9,0, 0, 0
1690392171.0,0, 0, 0
1690392171.1,0, 0, 0
1690392171.2,0, 0, 0
1690392171.3,0, 0, 0
1690392171.4,0, 0, 0
1690392171.5,0, 0, 0
1690392171.6,0, 0, 0
1690392171.7,0, 0, 0
1690392171.8,0, 0, 0
1690392171.9,0, 0, 0
1690392172.0,0, 0, 0
1690392172.1,0, 0, 0
1690392172.2,0, 0, 0
1690392172.3,0, 0, 0
1690392172.4,0, 0, 0
1690392172.5,0, 0, 0
1690392172.6,1, 0, 1
1690392172.7,0, 0, 0
1690392172.8,1, 0, 1
1690392172.9,1, 0, 1
1690392173.0,1, 0, 1
1690392173.1,1, 0, 1
1690392173.2,1, 0, 1
1690392173.3,1, 0, 1
1690392173.4,1, 0, 1
1690392173.5,1, 0, 1
1690392173.6,1, 0, 1
1690392173.7,1, 0, 1
1690392173.8,1, 0, 1
1690392173.9,1, 0, 1
1690392174.0,1, 0, 1
1690392174.1,1, 0, 1
1690392174.2,1, 0, 1
1690392174.3,1, 0, 1
1690392174.4,1, 0, 1
1690392174.5,1, 0, 1
1690392174.6,1, 0, 1
1690392174.7,1, 0, 1
1690392174.8,1, 0, 1
1690392174.9,1, 0, 1
1690392175.0,1, 0, 1
1690392175.1,1, 0, 1
1690392175.2,1, 0, 1
1690392175.3,1, 0, 1
1690392175.4,1, 0, 1
1690392175.5,1, 0, 1
1690392175.6,1, 0, 1
1690392175.7,0, 0, 0
1690392175.8,0, 0, 0
1690392175.9,0, 0, 0
1690392176.0,0, 0, 0
1690392176.1,0, 0, 0
1690392176.2,0, 0, 0
1690392176.3,0, 0, 0
1690392176.4,0, 0, 0
1690392176.5,0, 0, 0
1690392176.6,0, 0, 0
1690392176.7,0, 0, 0
1690392176.8,0, 0, 0
1690392176.9,0, 0, 0
1690392177.0,0, 0, 0
1690392177.1,0, 0, 0
1690392177.2,0, 0, 0
1690392177.3,0, 0, 0
1690392177.4,0, 0, 0
1690392177.5,0, 0, 0
1690392177.6,0, 0, 0
1690392177.7,0, 0, 0
1690392177.8,0, 0, 0
1690392177.9,0, 0, 0
1690392178.0,0, 0, 0
1690392178.1,0, 0, 0
1690392178.2,0, 0, 0
1690392178.3,0, 0, 0
1690392178.4,0, 0, 0
1690392178.5,0, 0, 0
1690392178.6,0, 0, 0
1690392178.7,0, 0, 0
1690392178.8,0, 0, 0
1690392178.9,0, 0, 0
1690392179.0,0, 0, 0
1690392179.1,0, 0, 0
1690392179.2,0, 0, 0
1690392179.3,0, 0, 0
1690392179.4,0, 0, 0
1690392179.5,0, 0, 0
1690392179.6,0, 0, 0
1690392179.7,0, 0, 0
1690392179.8,0, 0, 0
1690392179.9,0, 0, 0
1690392180.0,0, 0, 0
1690392180.1,0, 0, 0
1690392180.2,0, 0, 0
1690392180.3,0, 0, 0
1690392180.4,0, 0, 0
1690392180.5,0, 0, 0
1690392180.6,0, 0, 0
1690392180.7,0, 0, 0
1690392180.8,0, 0, 0
1690392180.9,0, 0, 0
1690392181.0,0, 0, 0
1690392181.1,0, 0, 0
1690392181.2,0, 0, 0
1690392181.3,0, 0, 0
1690392181.4,0, 0, 0
1690392181.5,0, 0, 0
1690392181.6,0, 0, 0
1690392181.7,0, 0, 0
1690392181.8,0, 0, 0
1690392181.9,0, 0, 0
1690392182.0,1, 0, 1
1690392182.1,1, 0, 1
1690392182.2,1, 0, 1
1690392182.3,1, 0, 1
1690392182.4,1, 0, 1
1690392182.5,2, 0, 2
1690392182.6,1, 0, 1
1690392182.7,2, 0, 2
1690392182.8,1, 0, 1
1690392182.9,1, 0, 1
1690392183.0,1, 0, 1
1690392183.1,1, 0, 1
1690392183.2,1, 0, 1
1690392183.3,1, 0, 1
1690392183.4,1, 0, 1
1690392183.5,1, 0, 1
1690392183.6,1, 0, 1
1690392183.7,1, 0, 1
1690392183.8,1, 0, 1
1690392183.9,1, 0, 1
1690392184.0,1, 0, 1
1690392184.1,1, 0, 1
1690392184.2,1, 0, 1
1690392184.3,1, 0, 1
1690392184.4,1, 0, 1
1690392184.5,1, 0, 1
1690392184.6,1, 0, 1
1690392184.7,1, 0, 1
1690392184.8,1, 0, 1
1690392184.9,1, 0, 1
1690392185.0,1, 0, 1
1690392185.1,1, 0, 1
1690392185.2,1, 0, 1
1690392185.3,1, 0, 1
1690392185.4,1, 0, 1
1690392185.5,1, 0, 1
1690392185.6,1, 0, 1
1690392185.7,1, 0, 1
1690392185.8,2, 0, 2
1690392185.9,1, 0, 1
1690392186.0,1, 0, 1
1690392186.1,1, 0, 1
1690392186.2,1, 0, 1
1690392186.3,1, 0, 1
1690392186.4,1, 0, 1
1690392186.5,1, 0, 1
1690392186.6,1, 0, 1
1690392186.7,2, 1, 3
1690392186.8,2, 1, 3
1690392186.9,1, 1, 2
1690392187.0,0, 1, 1
1690392187.1,1, 1, 2
1690392187.2,1, 1, 2
1690392187.3,2, 1, 3
1690392187.4,2, 1, 3
1690392187.5,1, 1, 2
1690392187.6,1, 1, 2
1690392187.7,1, 1, 2
1690392187.8,2, 1, 3
1690392187.9,1, 1, 2
1690392188.0,2, 1, 3
1690392188.1,2, 1, 3
1690392188.2,2, 1, 3
1690392188.3,1, 1, 2
1690392188.4,1, 1, 2
1690392188.5,1, 1, 2
1690392188.6,1, 1, 2
1690392188.7,1, 1, 2
1690392188.8,1, 1, 2
1690392188.9,2, 1, 3
1690392189.0,1, 1, 2
1690392189.1,1, 1, 2
1690392189.2,2, 1, 3
1690392189.3,1, 1, 2
1690392189.4,1, 1, 2
1690392189.5,1, 1, 2
1690392189.6,0, 1, 1
1690392189.7,0, 1, 1
1690392189.8,1, 1, 2
1690392189.9,1, 1, 2
1690392190.0,1, 1, 2
1690392190.1,1, 1, 2
1690392190.2,0, 1, 1
1690392190.3,1, 1, 2
1690392190.4,1, 1, 2
1690392190.5,1, 1, 2
1690392190.6,1, 1, 2
1690392190.7,1, 1, 2
1690392190.8,1, 1, 2
1690392190.9,1, 1, 2
1690392191.0,1, 1, 2
1690392191.1,0, 1, 1
1690392191.2,0, 1, 1
1690392191.3,0, 1, 1
1690392191.4,1, 1, 2
1690392191.5,0, 1, 1
1690392191.6,0, 1, 1
1690392191.7,0, 1, 1
1690392191.8,0, 1, 1
1690392191.9,0, 1, 1
1690392192.0,0, 1, 1
1690392192.1,0, 1, 1
1690392192.2,0, 1, 1
1690392192.3,0, 1, 1
1690392192.4,0, 1, 1
1690392192.5,0, 1, 1
1690392192.6,0, 1, 1
1690392192.7,0, 1, 1
1690392192.8,0, 1, 1
1690392192.9,0, 1, 1
1690392193.0,0, 1, 1
1690392193.1,0, 1, 1
1690392193.2,0, 1, 1
1690392193.3,0, 1, 1
1690392193.4,0, 1, 1
1690392193.5,0, 1, 1
1690392193.6,0, 1, 1
1690392193.7,0, 1, 1
1690392193.8,0, 1, 1
1690392193.9,0, 1, 1
1690392194.0,0, 1, 1
1690392194.1,0, 1, 1
1690392194.2,0, 1, 1
1690392194.3,0, 1, 1
1690392194.4,0, 1, 1
1690392194.5,0, 1, 1
1690392194.6,0, 1, 1
1690392194.7,0, 1, 1
1690392194.8,1, 1, 2
1690392194.9,1, 1, 2
1690392195.0,1, 1, 2
1690392195.1,1, 1, 2
1690392195.2,1, 1, 2
1690392195.3,1, 1, 2
1690392195.4,1, 0, 1
1690392195.5,1, 0, 1
1690392195.6,1, 0, 1
1690392195.7,1, 0, 1
1690392195.8,1, 0, 1
1690392195.9,1, 0, 1
1690392196.0,1, 0, 1
1690392196.1,1, 0, 1
1690392196.2,1, 0, 1
1690392196.3,1, 0, 1
1690392196.4,1, 0, 1
1690392196.5,1, 0, 1
1690392196.6,1, 0, 1
1690392196.7,1, 1, 2
1690392196.8,1, 1, 2
1690392196.9,1, 0, 1
1690392197.0,1, 0, 1
1690392197.1,1, 0, 1
1690392197.2,1, 0, 1
1690392197.3,1, 0, 1
1690392197.4,1, 0, 1
1690392197.5,1, 0, 1
1690392197.6,1, 0, 1
1690392197.7,1, 0, 1
1690392197.8,1, 0, 1
1690392197.9,1, 0, 1
1690392198.0,1, 0, 1
1690392198.1,1, 0, 1
1690392198.2,1, 0, 1
1690392198.3,1, 0, 1
1690392198.4,1, 0, 1
1690392198.5,1, 0, 1
1690392198.6,1, 0, 1
1690392198.7,1, 0, 1
1690392198.8,1, 0, 1
1690392198.9,1, 0, 1
1690392199.0,1, 0, 1
1690392199.1,1, 0, 1
1690392199.2,1, 0, 1
1690392199.3,1, 0, 1
1690392199.4,1, 0, 1
1690392199.5,1, 0, 1
1690392199.6,1, 0, 1
1690392199.7,1, 1, 2
1690392199.8,1, 0, 1
1690392199.9,1, 0, 1
1690392200.0,1, 1, 2
1690392200.1,1, 1, 2
1690392200.2,1, 0, 1
1690392200.3,1, 0, 1
1690392200.4,1, 0, 1
1690392200.5,1, 1, 2
1690392200.6,1, 0, 1
1690392200.7,0, 0, 0
1690392200.8,0, 1, 1
1690392200.9,0, 1, 1
1690392201.0,0, 1, 1
1690392201.1,0, 1, 1
1690392201.2,0, 0, 0
1690392201.3,0, 1, 1
1690392201.4,0, 1, 1
1690392201.5,0, 1, 1
1690392201.6,0, 1, 1
1690392201.7,0, 1, 1
1690392201.8,0, 1, 1
1690392201.9,0, 1, 1
1690392202.0,0, 1, 1
1690392202.1,0, 1, 1
1690392202.2,0, 1, 1
1690392202.3,0, 1, 1
1690392202.4,0, 1, 1
1690392202.5,0, 1, 1
1690392202.6,0, 1, 1
1690392202.7,0, 1, 1
1690392202.8,0, 1, 1
1690392202.9,0, 1, 1
1690392203.0,0, 1, 1
1690392203.1,0, 1, 1
1690392203.2,0, 1, 1
1690392203.3,0, 1, 1
1690392203.4,0, 1, 1
1690392203.5,0, 1, 1
1690392203.6,0, 1, 1
1690392203.7,0, 1, 1
1690392203.8,0, 1, 1
1690392203.9,0, 1, 1
1690392204.0,0, 1, 1
1690392204.1,0, 1, 1
1690392204.2,0, 1, 1
1690392204.3,0, 1, 1
1690392204.4,0, 1, 1
1690392204.5,0, 1, 1
1690392204.6,0, 1, 1
1690392204.7,0, 1, 1
1690392204.8,0, 1, 1
1690392204.9,0, 1, 1
1690392205.0,0, 2, 2
1690392205.1,0, 2, 2
1690392205.2,0, 2, 2
1690392205.3,0, 2, 2
1690392205.4,0, 2, 2
1690392205.5,0, 1, 1
1690392205.6,0, 1, 1
1690392205.7,0, 1, 1
1690392205.8,0, 1, 1
1690392205.9,0, 2, 2
1690392206.0,0, 1, 1
1690392206.1,0, 1, 1
1690392206.2,0, 1, 1
1690392206.3,0, 1, 1
1690392206.4,0, 1, 1
1690392206.5,0, 1, 1
1690392206.6,0, 1, 1
1690392206.7,0, 1, 1
1690392206.8,0, 0, 0
1690392206.9,0, 0, 0
1690392207.0,0, 0, 0
1690392207.1,0, 0, 0
1690392207.2,0, 0, 0
1690392207.3,0, 0, 0
1690392207.4,0, 0, 0
1690392207.5,0, 0, 0
1690392207.6,0, 0, 0
1690392207.7,0, 0, 0
1690392207.8,0, 0, 0
1690392207.9,0, 0, 0
1690392208.0,0, 0, 0
1690392208.1,0, 0, 0
1690392208.2,0, 0, 0
1690392208.3,0, 0, 0
1690392208.4,0, 0, 0
1690392208.5,0, 0, 0
1690392208.6,0, 0, 0
1690392208.7,0, 0, 0
1690392208.8,0, 0, 0
1690392208.9,0, 0, 0
1690392209.0,0, 0, 0
1690392209.1,0, 1, 1
1690392209.2,0, 1, 1
1690392209.3,0, 1, 1
1690392209.4,0, 1, 1
1690392209.5,0, 1, 1
1690392209.6,0, 1, 1
1690392209.7,0, 1, 1
1690392209.8,0, 1, 1
1690392209.9,0, 1, 1
1690392210.0,0, 1, 1
1690392210.1,0, 1, 1
1690392210.2,0, 1, 1
1690392210.3,0, 1, 1
1690392210.4,0, 1, 1
1690392210.5,0, 1, 1
1690392210.6,0, 1, 1
1690392210.7,0, 1, 1
1690392210.8,0, 1, 1
1690392210.9,0, 1, 1
1690392211.0,0, 1, 1
1690392211.1,0, 1, 1
1690392211.2,0, 1, 1
1690392211.3,0, 1, 1
1690392211.4,0, 1, 1
1690392211.5,0, 1, 1
1690392211.6,0, 1, 1
1690392211.7,0, 1, 1
1690392211.8,0, 1, 1
1690392211.9,0, 1, 1
1690392212.0,0, 1, 1
1690392212.1,0, 1, 1
1690392212.2,0, 1, 1
1690392212.3,0, 1, 1
1690392212.4,0, 1, 1
1690392212.5,0, 1, 1
1690392212.6,0, 1, 1
1690392212.7,0, 1, 1
1690392212.8,0, 1, 1
1690392212.9,0, 1, 1
1690392213.0,0, 1, 1
1690392213.1,0, 1, 1
1690392213.2,0, 1, 1
1690392213.3,0, 1, 1
1690392213.4,0, 1, 1
1690392213.5,0, 1, 1
1690392213.6,0, 1, 1
1690392213.7,0, 1, 1
1690392213.8,0, 1, 1
1690392213.9,0, 1, 1
1690392214.0,0, 1, 1
1690392214.1,0, 1, 1
1690392214.2,0, 1, 1
1690392214.3,0, 1, 1
1690392214.4,0, 1, 1
1690392214.5,0, 1, 1
1690392214.6,0, 1, 1
1690392214.7,0, 1, 1
1690392214.8,0, 1, 1
1690392214.9,0, 1, 1
1690392215.0,0, 1, 1
1690392215.1,0, 2, 2
1690392215.2,0, 1, 1
1690392215.3,0, 1, 1
1690392215.4,0, 1, 1
1690392215.5,0, 0, 0
1690392215.6,0, 1, 1
1690392215.7,0, 0, 0
1690392215.8,0, 0, 0
1690392215.9,0, 0, 0
1690392216.0,0, 0, 0
1690392216.1,0, 0, 0
1690392216.2,0, 0, 0
1690392216.3,0, 0, 0
1690392216.4,0, 0, 0
1690392216.5,0, 0, 0
1690392216.6,0, 0, 0
1690392216.7,0, 0, 0
1690392216.8,0, 0, 0
1690392216.9,0, 0, 0
1690392217.0,0, 0, 0
1690392217.1,0, 0, 0
1690392217.2,0, 0, 0
1690392217.3,0, 0, 0
1690392217.4,0, 0, 0
1690392217.5,0, 0, 0
1690392217.6,0, 0, 0
1690392217.7,0, 0, 0
1690392217.8,0, 0, 0
1690392217.9,0, 0, 0
1690392218.0,0, 0, 0
1690392218.1,0, 0, 0
1690392218.2,0, 0, 0
1690392218.3,0, 0, 0
1690392218.4,0, 0, 0
1690392218.5,0, 0, 0
1690392218.6,0, 0, 0
1690392218.7,0, 0, 0
1690392218.8,0, 0, 0
1690392218.9,0, 0, 0
1690392219.0,0, 0, 0
1690392219.1,0, 0, 0
1690392219.2,0, 0, 0
1690392219.3,0, 0, 0
1690392219.4,0, 0, 0
1690392219.5,0, 0, 0
1690392219.6,0, 0, 0
1690392219.7,0, 0, 0
1690392219.8,0, 0, 0
1690392219.9,0, 0, 0
1690392220.0,0, 0, 0
1690392220.1,0, 0, 0
1690392220.2,0, 0, 0
1690392220.3,0, 0, 0
1690392220.4,0, 0, 0
1690392220.5,0, 0, 0
1690392220.6,0, 0, 0
1690392220.7,0, 0, 0
1690392220.8,0, 0, 0
1690392220.9,0, 0, 0
1690392221.0,0, 0, 0
1690392221.1,0, 0, 0
1690392221.2,0, 0, 0
1690392221.3,0, 0, 0
1690392221.4,0, 0, 0
1690392221.5,0, 0, 0
1690392221.6,0, 0, 0
1690392221.7,0, 0, 0
1690392221.8,0, 0, 0
1690392221.9,0, 0, 0
1690392222.0,0, 0, 0
1690392222.1,0, 0, 0
1690392222.2,0, 0, 0
1690392222.3,0, 0, 0
1690392222.4,0, 0, 0
1690392222.5,0, 0, 0
1690392222.6,0, 0, 0
1690392222.7,0, 0, 0
1690392222.8,0, 0, 0
1690392222.9,0, 0, 0
1690392223.0,0, 0, 0
1690392223.1,0, 0, 0
1690392223.2,0, 0, 0
1690392223.3,0, 0, 0
1690392223.4,0, 0, 0
1690392223.5,0, 0, 0
1690392223.6,0, 0, 0
1690392223.7,0, 0, 0
1690392223.8,0, 0, 0
1690392223.9,0, 0, 0
1690392224.0,0, 0, 0
1690392224.1,0, 0, 0
1690392224.2,0, 0, 0
1690392224.3,0, 0, 0
1690392224.4,0, 0, 0
1690392224.5,0, 0, 0
1690392224.6,0, 0, 0
1690392224.7,0, 0, 0
1690392224.8,0, 0, 0
1690392224.9,0, 0, 0
1690392225.0,0, 0, 0
1690392225.1,0, 0, 0
1690392225.2,0, 0, 0
1690392225.3,0, 0, 0
1690392225.4,0, 0, 0
1690392225.5,0, 0, 0
1690392225.6,0, 0, 0
1690392225.7,0, 0, 0
1690392225.8,0, 0, 0
1690392225.9,0, 0, 0
1690392226.0,0, 0, 0
1690392226.1,0, 0, 0
1690392226.2,0, 0, 0
1690392226.3,0, 0, 0
1690392226.4,0, 0, 0
1690392226.5,0, 1, 1
1690392226.6,0, 1, 1
1690392226.7,0, 1, 1
1690392226.8,0, 1, 1
1690392226.9,0, 1, 1
1690392227.0,0, 1, 1
1690392227.1,0, 1, 1
1690392227.2,0, 1, 1
1690392227.3,0, 1, 1
1690392227.4,0, 1, 1
1690392227.5,0, 1, 1
1690392227.6,0, 1, 1
1690392227.7,0, 1, 1
1690392227.8,0, 1, 1
1690392227.9,0, 1, 1
1690392228.0,0, 1, 1
1690392228.1,0, 1, 1
1690392228.2,1, 1, 2
