time,left,right,total
1689369566.7,0, 0, 0
1689369566.8,0, 0, 0
1689369566.9,0, 0, 0
1689369567.0,0, 0, 0
1689369567.1,0, 0, 0
1689369567.2,0, 0, 0
1689369567.3,0, 0, 0
1689369567.4,0, 0, 0
1689369567.5,0, 0, 0
1689369567.6,0, 0, 0
1689369567.7,0, 0, 0
1689369567.8,0, 0, 0
1689369567.9,0, 0, 0
1689369568.0,0, 0, 0
1689369568.1,0, 0, 0
1689369568.2,0, 0, 0
1689369568.3,0, 0, 0
1689369568.4,0, 0, 0
1689369568.5,0, 0, 0
1689369568.6,0, 0, 0
1689369568.7,0, 0, 0
1689369568.8,0, 0, 0
1689369568.9,0, 0, 0
1689369569.0,0, 0, 0
1689369569.1,0, 0, 0
1689369569.2,0, 0, 0
1689369569.3,0, 0, 0
1689369569.4,0, 0, 0
1689369569.5,0, 0, 0
1689369569.6,0, 0, 0
1689369569.7,0, 0, 0
1689369569.8,0, 0, 0
1689369569.9,0, 0, 0
1689369570.0,0, 1, 1
1689369570.1,0, 1, 1
1689369570.2,0, 0, 0
1689369570.3,0, 1, 1
1689369570.4,0, 1, 1
1689369570.5,0, 1, 1
1689369570.6,0, 1, 1
1689369570.7,0, 1, 1
1689369570.8,0, 1, 1
1689369570.9,0, 1, 1
1689369571.0,0, 1, 1
1689369571.1,0, 1, 1
1689369571.2,0, 1, 1
1689369571.3,0, 1, 1
1689369571.4,0, 1, 1
1689369571.5,0, 1, 1
1689369571.6,0, 1, 1
1689369571.7,0, 1, 1
1689369571.8,0, 1, 1
1689369571.9,0, 1, 1
1689369572.0,0, 1, 1
1689369572.1,0, 1, 1
1689369572.2,0, 1, 1
1689369572.3,0, 1, 1
1689369572.4,0, 1, 1
1689369572.5,0, 1, 1
1689369572.6,0, 1, 1
1689369572.7,1, 1, 2
1689369572.8,1, 1, 2
1689369572.9,1, 1, 2
1689369573.0,1, 1, 2
1689369573.1,1, 1, 2
1689369573.2,1, 1, 2
1689369573.3,1, 1, 2
1689369573.4,1, 1, 2
1689369573.5,1, 1, 2
1689369573.6,1, 1, 2
1689369573.7,1, 1, 2
1689369573.8,1, 1, 2
1689369573.9,1, 1, 2
1689369574.0,1, 1, 2
1689369574.1,1, 1, 2
1689369574.2,1, 1, 2
1689369574.3,1, 1, 2
1689369574.4,1, 1, 2
1689369574.5,1, 1, 2
1689369574.6,1, 1, 2
1689369574.7,0, 1, 1
1689369574.8,0, 1, 1
1689369574.9,0, 1, 1
1689369575.0,0, 1, 1
1689369575.1,0, 1, 1
1689369575.2,0, 1, 1
1689369575.3,0, 1, 1
1689369575.4,0, 1, 1
1689369575.5,0, 1, 1
1689369575.6,0, 1, 1
1689369575.7,0, 1, 1
1689369575.8,0, 1, 1
1689369575.9,0, 1, 1
