time,left,right,total
1690393510.6,0, 0, 0
1690393510.7,0, 0, 0
1690393510.8,0, 0, 0
1690393510.9,0, 0, 0
1690393511.0,0, 0, 0
1690393511.1,0, 0, 0
1690393511.2,0, 0, 0
1690393511.3,0, 0, 0
1690393511.4,0, 0, 0
1690393511.5,0, 0, 0
1690393511.6,0, 0, 0
1690393511.7,0, 0, 0
1690393511.8,0, 0, 0
1690393511.9,0, 0, 0
1690393512.0,0, 0, 0
1690393512.1,0, 0, 0
1690393512.2,0, 0, 0
1690393512.3,0, 0, 0
1690393512.4,0, 0, 0
1690393512.5,0, 0, 0
1690393512.6,0, 0, 0
1690393512.7,0, 0, 0
1690393512.8,0, 0, 0
1690393512.9,0, 0, 0
1690393513.0,0, 0, 0
1690393513.1,0, 0, 0
1690393513.2,0, 0, 0
1690393513.3,0, 0, 0
1690393513.4,0, 0, 0
1690393513.5,0, 0, 0
1690393513.6,0, 0, 0
1690393513.7,0, 0, 0
1690393513.8,0, 0, 0
1690393513.9,0, 0, 0
1690393514.0,0, 0, 0
1690393514.1,0, 0, 0
1690393514.2,0, 0, 0
1690393514.3,0, 0, 0
1690393514.4,0, 0, 0
1690393514.5,0, 0, 0
1690393514.6,0, 0, 0
1690393514.7,0, 0, 0
1690393514.8,0, 0, 0
1690393514.9,0, 0, 0
1690393515.0,0, 0, 0
1690393515.1,0, 0, 0
1690393515.2,0, 0, 0
1690393515.3,0, 0, 0
1690393515.4,0, 0, 0
1690393515.5,0, 0, 0
1690393515.6,0, 0, 0
1690393515.7,0, 0, 0
1690393515.8,0, 0, 0
1690393515.9,0, 0, 0
1690393516.0,0, 0, 0
1690393516.1,0, 0, 0
1690393516.2,0, 0, 0
1690393516.3,0, 0, 0
1690393516.4,0, 0, 0
1690393516.5,0, 0, 0
1690393516.6,0, 0, 0
1690393516.7,0, 0, 0
1690393516.8,1, 0, 1
1690393516.9,1, 0, 1
1690393517.0,1, 0, 1
1690393517.1,0, 0, 0
1690393517.2,0, 0, 0
1690393517.3,1, 0, 1
1690393517.4,1, 0, 1
1690393517.5,1, 0, 1
1690393517.6,1, 0, 1
1690393517.7,1, 0, 1
1690393517.8,1, 0, 1
1690393517.9,1, 0, 1
1690393518.0,1, 0, 1
1690393518.1,1, 0, 1
1690393518.2,1, 0, 1
1690393518.3,1, 0, 1
1690393518.4,1, 0, 1
1690393518.5,1, 1, 2
1690393518.6,1, 0, 1
1690393518.7,1, 0, 1
1690393518.8,1, 0, 1
1690393518.9,1, 1, 2
1690393519.0,0, 1, 1
1690393519.1,0, 1, 1
1690393519.2,0, 0, 0
1690393519.3,0, 1, 1
1690393519.4,0, 1, 1
1690393519.5,0, 1, 1
1690393519.6,0, 1, 1
1690393519.7,0, 1, 1
1690393519.8,0, 1, 1
1690393519.9,0, 1, 1
1690393520.0,0, 1, 1
1690393520.1,0, 1, 1
1690393520.2,0, 1, 1
1690393520.3,0, 1, 1
1690393520.4,0, 1, 1
1690393520.5,0, 1, 1
1690393520.6,0, 2, 2
1690393520.7,0, 2, 2
1690393520.8,0, 1, 1
1690393520.9,0, 1, 1
1690393521.0,0, 1, 1
1690393521.1,0, 1, 1
1690393521.2,0, 1, 1
1690393521.3,0, 1, 1
1690393521.4,0, 1, 1
1690393521.5,0, 1, 1
1690393521.6,0, 1, 1
1690393521.7,0, 1, 1
1690393521.8,0, 1, 1
1690393521.9,0, 1, 1
1690393522.0,0, 1, 1
1690393522.1,0, 1, 1
1690393522.2,0, 1, 1
1690393522.3,0, 1, 1
1690393522.4,0, 1, 1
1690393522.5,0, 1, 1
1690393522.6,0, 1, 1
1690393522.7,0, 1, 1
1690393522.8,0, 1, 1
1690393522.9,0, 1, 1
1690393523.0,0, 1, 1
1690393523.1,0, 1, 1
1690393523.2,0, 1, 1
1690393523.3,0, 1, 1
1690393523.4,0, 1, 1
1690393523.5,0, 1, 1
1690393523.6,0, 1, 1
1690393523.7,0, 1, 1
1690393523.8,0, 1, 1
1690393523.9,0, 1, 1
1690393524.0,0, 1, 1
1690393524.1,0, 1, 1
1690393524.2,0, 1, 1
1690393524.3,0, 1, 1
1690393524.4,0, 1, 1
1690393524.5,0, 1, 1
1690393524.6,0, 1, 1
1690393524.7,0, 1, 1
1690393524.8,0, 1, 1
1690393524.9,0, 1, 1
1690393525.0,0, 1, 1
1690393525.1,1, 1, 2
1690393525.2,1, 1, 2
1690393525.3,1, 1, 2
1690393525.4,1, 1, 2
1690393525.5,0, 2, 2
1690393525.6,0, 1, 1
1690393525.7,0, 1, 1
1690393525.8,0, 2, 2
1690393525.9,0, 1, 1
1690393526.0,0, 1, 1
1690393526.1,0, 2, 2
1690393526.2,1, 2, 3
1690393526.3,1, 2, 3
1690393526.4,1, 2, 3
1690393526.5,1, 2, 3
1690393526.6,1, 2, 3
1690393526.7,1, 2, 3
1690393526.8,1, 2, 3
1690393526.9,1, 2, 3
1690393527.0,1, 2, 3
1690393527.1,1, 2, 3
1690393527.2,1, 2, 3
1690393527.3,1, 2, 3
1690393527.4,1, 2, 3
1690393527.5,1, 2, 3
1690393527.6,1, 1, 2
1690393527.7,1, 1, 2
1690393527.8,1, 1, 2
1690393527.9,1, 1, 2
1690393528.0,1, 1, 2
1690393528.1,0, 1, 1
1690393528.2,0, 1, 1
1690393528.3,0, 1, 1
1690393528.4,0, 1, 1
1690393528.5,0, 1, 1
1690393528.6,0, 1, 1
1690393528.7,0, 1, 1
1690393528.8,0, 1, 1
1690393528.9,0, 1, 1
1690393529.0,0, 1, 1
1690393529.1,0, 2, 2
1690393529.2,0, 2, 2
1690393529.3,0, 1, 1
1690393529.4,0, 1, 1
1690393529.5,0, 1, 1
1690393529.6,0, 1, 1
1690393529.7,0, 1, 1
1690393529.8,0, 1, 1
1690393529.9,0, 1, 1
1690393530.0,0, 1, 1
1690393530.1,0, 1, 1
1690393530.2,0, 1, 1
1690393530.3,0, 1, 1
1690393530.4,0, 1, 1
1690393530.5,0, 1, 1
1690393530.6,0, 1, 1
1690393530.7,0, 1, 1
1690393530.8,0, 1, 1
1690393530.9,0, 1, 1
1690393531.0,0, 1, 1
1690393531.1,0, 1, 1
1690393531.2,0, 1, 1
1690393531.3,0, 1, 1
1690393531.4,0, 1, 1
1690393531.5,0, 1, 1
1690393531.6,0, 1, 1
1690393531.7,0, 1, 1
1690393531.8,0, 1, 1
1690393531.9,0, 1, 1
1690393532.0,0, 1, 1
1690393532.1,0, 1, 1
1690393532.2,0, 1, 1
1690393532.3,0, 1, 1
1690393532.4,0, 1, 1
1690393532.5,0, 1, 1
1690393532.6,0, 1, 1
1690393532.7,0, 1, 1
1690393532.8,0, 1, 1
1690393532.9,0, 1, 1
1690393533.0,0, 1, 1
1690393533.1,0, 1, 1
1690393533.2,0, 1, 1
1690393533.3,0, 1, 1
1690393533.4,0, 1, 1
1690393533.5,0, 1, 1
1690393533.6,0, 1, 1
1690393533.7,0, 1, 1
1690393533.8,0, 1, 1
1690393533.9,0, 1, 1
1690393534.0,0, 1, 1
1690393534.1,0, 1, 1
1690393534.2,0, 1, 1
1690393534.3,0, 1, 1
1690393534.4,0, 1, 1
1690393534.5,0, 1, 1
1690393534.6,0, 2, 2
1690393534.7,0, 1, 1
1690393534.8,0, 1, 1
1690393534.9,0, 1, 1
1690393535.0,0, 1, 1
1690393535.1,0, 1, 1
1690393535.2,0, 2, 2
1690393535.3,0, 1, 1
1690393535.4,0, 1, 1
1690393535.5,0, 1, 1
1690393535.6,0, 1, 1
1690393535.7,0, 1, 1
1690393535.8,0, 1, 1
1690393535.9,0, 1, 1
1690393536.0,0, 1, 1
1690393536.1,0, 1, 1
1690393536.2,0, 1, 1
1690393536.3,0, 1, 1
1690393536.4,0, 1, 1
1690393536.5,0, 1, 1
1690393536.6,0, 1, 1
1690393536.7,0, 1, 1
1690393536.8,0, 1, 1
1690393536.9,0, 1, 1
1690393537.0,0, 1, 1
1690393537.1,0, 1, 1
1690393537.2,0, 1, 1
1690393537.3,0, 1, 1
1690393537.4,0, 1, 1
1690393537.5,1, 1, 2
1690393537.6,1, 1, 2
1690393537.7,1, 1, 2
1690393537.8,1, 1, 2
1690393537.9,1, 1, 2
1690393538.0,1, 1, 2
1690393538.1,1, 1, 2
1690393538.2,1, 1, 2
1690393538.3,0, 1, 1
1690393538.4,0, 1, 1
1690393538.5,0, 1, 1
1690393538.6,0, 1, 1
1690393538.7,1, 1, 2
1690393538.8,1, 1, 2
1690393538.9,1, 1, 2
1690393539.0,1, 1, 2
1690393539.1,2, 1, 3
1690393539.2,1, 1, 2
1690393539.3,1, 1, 2
1690393539.4,1, 1, 2
1690393539.5,1, 1, 2
1690393539.6,1, 1, 2
1690393539.7,1, 1, 2
1690393539.8,1, 1, 2
1690393539.9,1, 1, 2
1690393540.0,1, 1, 2
1690393540.1,1, 1, 2
1690393540.2,1, 1, 2
1690393540.3,1, 1, 2
1690393540.4,0, 2, 2
1690393540.5,0, 1, 1
1690393540.6,0, 1, 1
1690393540.7,0, 1, 1
1690393540.8,0, 1, 1
1690393540.9,0, 1, 1
1690393541.0,0, 1, 1
1690393541.1,0, 1, 1
1690393541.2,0, 2, 2
1690393541.3,0, 2, 2
1690393541.4,0, 2, 2
1690393541.5,0, 1, 1
1690393541.6,0, 1, 1
1690393541.7,0, 1, 1
1690393541.8,0, 1, 1
1690393541.9,0, 1, 1
1690393542.0,0, 0, 0
1690393542.1,0, 1, 1
1690393542.2,0, 0, 0
1690393542.3,0, 0, 0
1690393542.4,0, 0, 0
1690393542.5,0, 0, 0
1690393542.6,0, 0, 0
1690393542.7,0, 0, 0
1690393542.8,0, 0, 0
1690393542.9,0, 1, 1
1690393543.0,0, 1, 1
1690393543.1,0, 3, 3
1690393543.2,0, 2, 2
1690393543.3,0, 1, 1
1690393543.4,0, 1, 1
1690393543.5,0, 1, 1
1690393543.6,0, 1, 1
1690393543.7,0, 1, 1
1690393543.8,0, 1, 1
1690393543.9,0, 1, 1
1690393544.0,0, 1, 1
1690393544.1,0, 1, 1
1690393544.2,0, 1, 1
1690393544.3,0, 1, 1
1690393544.4,0, 1, 1
1690393544.5,0, 1, 1
1690393544.6,0, 1, 1
1690393544.7,0, 0, 0
1690393544.8,0, 0, 0
1690393544.9,0, 1, 1
1690393545.0,0, 0, 0
1690393545.1,0, 0, 0
1690393545.2,0, 0, 0
1690393545.3,0, 0, 0
1690393545.4,0, 0, 0
1690393545.5,0, 1, 1
1690393545.6,0, 0, 0
1690393545.7,0, 0, 0
1690393545.8,0, 0, 0
1690393545.9,0, 0, 0
1690393546.0,0, 0, 0
1690393546.1,0, 0, 0
1690393546.2,0, 0, 0
1690393546.3,0, 0, 0
1690393546.4,0, 0, 0
1690393546.5,0, 0, 0
1690393546.6,0, 0, 0
1690393546.7,0, 0, 0
1690393546.8,0, 0, 0
1690393546.9,0, 0, 0
1690393547.0,0, 0, 0
1690393547.1,0, 0, 0
1690393547.2,0, 0, 0
1690393547.3,0, 0, 0
1690393547.4,0, 0, 0
1690393547.5,0, 0, 0
1690393547.6,0, 0, 0
1690393547.7,0, 0, 0
1690393547.8,0, 0, 0
1690393547.9,0, 0, 0
1690393548.0,0, 0, 0
1690393548.1,0, 0, 0
1690393548.2,0, 0, 0
1690393548.3,0, 0, 0
1690393548.4,0, 0, 0
1690393548.5,0, 0, 0
1690393548.6,0, 0, 0
1690393548.7,0, 0, 0
1690393548.8,0, 0, 0
1690393548.9,0, 0, 0
1690393549.0,0, 0, 0
1690393549.1,0, 0, 0
1690393549.2,0, 0, 0
1690393549.3,0, 0, 0
1690393549.4,0, 0, 0
1690393549.5,0, 0, 0
1690393549.6,0, 0, 0
1690393549.7,0, 0, 0
1690393549.8,0, 0, 0
1690393549.9,0, 0, 0
1690393550.0,0, 0, 0
1690393550.1,0, 0, 0
1690393550.2,0, 0, 0
1690393550.3,0, 0, 0
1690393550.4,0, 0, 0
1690393550.5,0, 0, 0
1690393550.6,0, 0, 0
1690393550.7,0, 0, 0
1690393550.8,0, 0, 0
1690393550.9,0, 0, 0
1690393551.0,0, 0, 0
1690393551.1,0, 0, 0
1690393551.2,0, 0, 0
1690393551.3,0, 0, 0
1690393551.4,0, 0, 0
1690393551.5,0, 0, 0
1690393551.6,0, 0, 0
1690393551.7,0, 0, 0
1690393551.8,0, 0, 0
1690393551.9,0, 0, 0
1690393552.0,0, 0, 0
1690393552.1,0, 0, 0
1690393552.2,0, 0, 0
1690393552.3,0, 0, 0
1690393552.4,0, 0, 0
1690393552.5,0, 0, 0
1690393552.6,0, 0, 0
1690393552.7,0, 0, 0
1690393552.8,0, 0, 0
1690393552.9,0, 0, 0
1690393553.0,0, 0, 0
1690393553.1,0, 0, 0
1690393553.2,0, 0, 0
1690393553.3,0, 0, 0
1690393553.4,0, 0, 0
1690393553.5,0, 0, 0
1690393553.6,0, 0, 0
1690393553.7,0, 0, 0
1690393553.8,0, 0, 0
1690393553.9,0, 0, 0
1690393554.0,0, 0, 0
1690393554.1,0, 0, 0
1690393554.2,0, 0, 0
1690393554.3,0, 0, 0
1690393554.4,0, 0, 0
1690393554.5,0, 0, 0
1690393554.6,0, 0, 0
1690393554.7,0, 0, 0
1690393554.8,0, 0, 0
1690393554.9,0, 0, 0
1690393555.0,0, 0, 0
1690393555.1,0, 0, 0
1690393555.2,0, 0, 0
1690393555.3,0, 0, 0
1690393555.4,0, 0, 0
1690393555.5,0, 0, 0
1690393555.6,0, 0, 0
1690393555.7,0, 0, 0
1690393555.8,0, 0, 0
1690393555.9,0, 0, 0
1690393556.0,0, 0, 0
1690393556.1,0, 0, 0
1690393556.2,0, 0, 0
1690393556.3,0, 0, 0
1690393556.4,0, 0, 0
1690393556.5,0, 0, 0
1690393556.6,0, 0, 0
1690393556.7,0, 0, 0
1690393556.8,0, 0, 0
1690393556.9,0, 0, 0
1690393557.0,0, 0, 0
1690393557.1,0, 0, 0
1690393557.2,0, 0, 0
1690393557.3,0, 0, 0
1690393557.4,0, 0, 0
1690393557.5,0, 0, 0
1690393557.6,0, 0, 0
1690393557.7,0, 0, 0
1690393557.8,1, 0, 1
1690393557.9,0, 0, 0
1690393558.0,0, 0, 0
1690393558.1,0, 0, 0
1690393558.2,0, 0, 0
