time,left,right,total
1690394962.3,0, 0, 0
1690394962.4,0, 0, 0
1690394962.5,0, 0, 0
1690394962.6,0, 0, 0
1690394962.7,0, 0, 0
1690394962.8,0, 0, 0
1690394962.9,0, 0, 0
1690394963.0,0, 0, 0
1690394963.1,0, 0, 0
1690394963.2,0, 0, 0
1690394963.3,0, 0, 0
1690394963.4,0, 0, 0
1690394963.5,0, 0, 0
1690394963.6,0, 0, 0
1690394963.7,0, 0, 0
1690394963.8,0, 0, 0
1690394963.9,0, 0, 0
1690394964.0,0, 0, 0
1690394964.1,0, 0, 0
1690394964.2,0, 0, 0
1690394964.3,0, 0, 0
1690394964.4,0, 0, 0
1690394964.5,0, 0, 0
1690394964.6,0, 0, 0
1690394964.7,0, 0, 0
1690394964.8,0, 0, 0
1690394964.9,0, 0, 0
1690394965.0,0, 0, 0
1690394965.1,0, 0, 0
1690394965.2,0, 0, 0
1690394965.3,0, 0, 0
1690394965.4,0, 0, 0
1690394965.5,0, 0, 0
1690394965.6,0, 0, 0
1690394965.7,0, 0, 0
1690394965.8,0, 0, 0
1690394965.9,0, 0, 0
1690394966.0,0, 0, 0
1690394966.1,0, 0, 0
1690394966.2,0, 0, 0
1690394966.3,0, 0, 0
1690394966.4,0, 0, 0
1690394966.5,0, 0, 0
1690394966.6,0, 0, 0
1690394966.7,0, 0, 0
1690394966.8,0, 0, 0
1690394966.9,0, 0, 0
1690394967.0,0, 1, 1
1690394967.1,0, 1, 1
1690394967.2,0, 1, 1
1690394967.3,0, 1, 1
1690394967.4,0, 1, 1
1690394967.5,0, 1, 1
1690394967.6,0, 1, 1
1690394967.7,0, 1, 1
1690394967.8,0, 1, 1
1690394967.9,0, 1, 1
1690394968.0,0, 1, 1
1690394968.1,0, 1, 1
1690394968.2,0, 1, 1
1690394968.3,0, 1, 1
1690394968.4,0, 1, 1
1690394968.5,0, 1, 1
1690394968.6,0, 1, 1
1690394968.7,0, 1, 1
1690394968.8,0, 1, 1
1690394968.9,0, 0, 0
1690394969.0,0, 2, 2
1690394969.1,0, 1, 1
1690394969.2,0, 0, 0
1690394969.3,0, 1, 1
1690394969.4,0, 1, 1
1690394969.5,0, 1, 1
1690394969.6,0, 1, 1
1690394969.7,0, 1, 1
1690394969.8,0, 1, 1
1690394969.9,0, 1, 1
1690394970.0,0, 1, 1
1690394970.1,0, 0, 0
1690394970.2,0, 0, 0
1690394970.3,0, 0, 0
1690394970.4,0, 0, 0
1690394970.5,0, 0, 0
1690394970.6,0, 0, 0
1690394970.7,0, 0, 0
1690394970.8,0, 0, 0
1690394970.9,0, 0, 0
1690394971.0,0, 0, 0
1690394971.1,0, 0, 0
1690394971.2,0, 0, 0
1690394971.3,0, 0, 0
1690394971.4,0, 0, 0
1690394971.5,0, 0, 0
1690394971.6,0, 0, 0
1690394971.7,0, 0, 0
1690394971.8,0, 0, 0
1690394971.9,0, 0, 0
1690394972.0,0, 0, 0
1690394972.1,0, 0, 0
1690394972.2,0, 0, 0
1690394972.3,0, 0, 0
1690394972.4,0, 0, 0
1690394972.5,0, 0, 0
1690394972.6,0, 0, 0
1690394972.7,0, 0, 0
1690394972.8,0, 0, 0
1690394972.9,0, 0, 0
1690394973.0,0, 0, 0
1690394973.1,0, 0, 0
1690394973.2,0, 0, 0
1690394973.3,0, 0, 0
1690394973.4,0, 0, 0
1690394973.5,0, 0, 0
1690394973.6,0, 0, 0
1690394973.7,0, 0, 0
1690394973.8,0, 0, 0
1690394973.9,0, 0, 0
1690394974.0,0, 0, 0
1690394974.1,0, 0, 0
1690394974.2,0, 0, 0
1690394974.3,0, 0, 0
1690394974.4,0, 0, 0
1690394974.5,0, 0, 0
1690394974.6,0, 0, 0
1690394974.7,0, 0, 0
1690394974.8,0, 0, 0
1690394974.9,0, 0, 0
1690394975.0,0, 0, 0
1690394975.1,0, 0, 0
1690394975.2,0, 0, 0
1690394975.3,0, 0, 0
1690394975.4,0, 0, 0
1690394975.5,0, 0, 0
1690394975.6,0, 0, 0
1690394975.7,0, 0, 0
1690394975.8,0, 0, 0
1690394975.9,0, 0, 0
1690394976.0,0, 0, 0
1690394976.1,0, 0, 0
1690394976.2,0, 0, 0
1690394976.3,0, 0, 0
1690394976.4,0, 0, 0
1690394976.5,0, 0, 0
1690394976.6,0, 0, 0
1690394976.7,0, 0, 0
1690394976.8,0, 0, 0
1690394976.9,0, 0, 0
1690394977.0,0, 0, 0
1690394977.1,0, 0, 0
1690394977.2,0, 0, 0
1690394977.3,0, 0, 0
1690394977.4,0, 0, 0
1690394977.5,0, 0, 0
1690394977.6,0, 0, 0
1690394977.7,0, 0, 0
1690394977.8,0, 0, 0
1690394977.9,0, 0, 0
1690394978.0,0, 0, 0
1690394978.1,0, 0, 0
1690394978.2,0, 0, 0
1690394978.3,0, 0, 0
1690394978.4,0, 0, 0
1690394978.5,0, 0, 0
1690394978.6,0, 0, 0
1690394978.7,0, 0, 0
1690394978.8,0, 0, 0
1690394978.9,0, 0, 0
1690394979.0,0, 0, 0
1690394979.1,0, 0, 0
1690394979.2,0, 0, 0
1690394979.3,0, 0, 0
1690394979.4,0, 0, 0
1690394979.5,0, 0, 0
1690394979.6,0, 0, 0
1690394979.7,0, 0, 0
1690394979.8,0, 0, 0
1690394979.9,0, 0, 0
1690394980.0,0, 0, 0
1690394980.1,0, 0, 0
1690394980.2,0, 0, 0
1690394980.3,0, 0, 0
1690394980.4,0, 0, 0
1690394980.5,0, 0, 0
1690394980.6,0, 0, 0
1690394980.7,0, 0, 0
1690394980.8,0, 0, 0
1690394980.9,0, 0, 0
1690394981.0,0, 0, 0
1690394981.1,0, 0, 0
1690394981.2,0, 0, 0
1690394981.3,0, 0, 0
1690394981.4,0, 0, 0
1690394981.5,0, 0, 0
1690394981.6,0, 0, 0
1690394981.7,0, 0, 0
1690394981.8,0, 0, 0
1690394981.9,0, 0, 0
1690394982.0,0, 0, 0
1690394982.1,0, 0, 0
1690394982.2,0, 0, 0
1690394982.3,0, 0, 0
1690394982.4,0, 0, 0
1690394982.5,0, 0, 0
1690394982.6,0, 0, 0
1690394982.7,0, 0, 0
1690394982.8,0, 0, 0
1690394982.9,0, 0, 0
1690394983.0,0, 0, 0
1690394983.1,0, 0, 0
1690394983.2,0, 0, 0
1690394983.3,0, 0, 0
1690394983.4,0, 0, 0
1690394983.5,0, 0, 0
1690394983.6,0, 0, 0
1690394983.7,0, 0, 0
1690394983.8,0, 0, 0
1690394983.9,0, 0, 0
1690394984.0,0, 0, 0
1690394984.1,0, 0, 0
1690394984.2,0, 0, 0
1690394984.3,0, 0, 0
1690394984.4,0, 0, 0
1690394984.5,0, 0, 0
1690394984.6,0, 0, 0
1690394984.7,0, 0, 0
1690394984.8,0, 0, 0
1690394984.9,0, 0, 0
1690394985.0,0, 0, 0
1690394985.1,0, 0, 0
1690394985.2,0, 0, 0
1690394985.3,0, 0, 0
1690394985.4,0, 0, 0
1690394985.5,0, 0, 0
1690394985.6,0, 0, 0
1690394985.7,0, 0, 0
1690394985.8,1, 0, 1
1690394985.9,0, 0, 0
1690394986.0,1, 0, 1
1690394986.1,1, 0, 1
1690394986.2,0, 0, 0
1690394986.3,0, 0, 0
1690394986.4,0, 0, 0
1690394986.5,0, 0, 0
1690394986.6,0, 0, 0
1690394986.7,0, 0, 0
1690394986.8,0, 0, 0
1690394986.9,0, 0, 0
1690394987.0,0, 0, 0
1690394987.1,0, 0, 0
1690394987.2,1, 0, 1
1690394987.3,1, 0, 1
1690394987.4,1, 0, 1
1690394987.5,0, 0, 0
1690394987.6,0, 0, 0
1690394987.7,0, 0, 0
1690394987.8,0, 0, 0
1690394987.9,0, 0, 0
1690394988.0,0, 0, 0
1690394988.1,0, 0, 0
1690394988.2,0, 0, 0
1690394988.3,0, 0, 0
1690394988.4,0, 0, 0
1690394988.5,0, 0, 0
1690394988.6,0, 0, 0
1690394988.7,0, 0, 0
1690394988.8,0, 0, 0
1690394988.9,0, 0, 0
1690394989.0,0, 0, 0
1690394989.1,0, 0, 0
1690394989.2,0, 0, 0
1690394989.3,0, 0, 0
1690394989.4,0, 0, 0
1690394989.5,0, 0, 0
1690394989.6,0, 0, 0
1690394989.7,0, 0, 0
1690394989.8,0, 0, 0
1690394989.9,0, 0, 0
1690394990.0,0, 0, 0
1690394990.1,0, 0, 0
1690394990.2,0, 0, 0
1690394990.3,0, 0, 0
1690394990.4,0, 0, 0
1690394990.5,0, 0, 0
1690394990.6,0, 0, 0
1690394990.7,0, 0, 0
1690394990.8,0, 0, 0
1690394990.9,0, 0, 0
1690394991.0,0, 0, 0
1690394991.1,0, 0, 0
1690394991.2,0, 0, 0
1690394991.3,0, 0, 0
1690394991.4,0, 0, 0
1690394991.5,0, 0, 0
1690394991.6,0, 0, 0
1690394991.7,0, 0, 0
1690394991.8,0, 0, 0
1690394991.9,0, 0, 0
1690394992.0,0, 0, 0
1690394992.1,0, 0, 0
1690394992.2,0, 0, 0
1690394992.3,0, 0, 0
1690394992.4,0, 0, 0
1690394992.5,0, 0, 0
1690394992.6,0, 0, 0
1690394992.7,0, 0, 0
1690394992.8,0, 0, 0
1690394992.9,0, 0, 0
1690394993.0,0, 0, 0
1690394993.1,0, 0, 0
1690394993.2,0, 0, 0
1690394993.3,0, 0, 0
1690394993.4,0, 0, 0
1690394993.5,0, 0, 0
1690394993.6,0, 0, 0
1690394993.7,0, 0, 0
1690394993.8,0, 0, 0
1690394993.9,0, 0, 0
1690394994.0,0, 0, 0
1690394994.1,0, 0, 0
1690394994.2,0, 0, 0
1690394994.3,0, 0, 0
1690394994.4,0, 0, 0
1690394994.5,0, 0, 0
1690394994.6,0, 0, 0
1690394994.7,0, 0, 0
1690394994.8,0, 0, 0
1690394994.9,0, 0, 0
1690394995.0,0, 0, 0
1690394995.1,0, 0, 0
1690394995.2,0, 0, 0
1690394995.3,0, 0, 0
1690394995.4,0, 0, 0
1690394995.5,0, 0, 0
1690394995.6,0, 0, 0
1690394995.7,0, 0, 0
1690394995.8,0, 0, 0
1690394995.9,0, 0, 0
1690394996.0,0, 0, 0
1690394996.1,0, 0, 0
1690394996.2,0, 0, 0
1690394996.3,0, 0, 0
1690394996.4,0, 0, 0
1690394996.5,0, 0, 0
1690394996.6,0, 0, 0
1690394996.7,0, 0, 0
1690394996.8,0, 0, 0
1690394996.9,0, 0, 0
1690394997.0,0, 0, 0
1690394997.1,0, 0, 0
1690394997.2,0, 0, 0
1690394997.3,0, 0, 0
1690394997.4,0, 0, 0
1690394997.5,0, 0, 0
1690394997.6,0, 0, 0
1690394997.7,0, 0, 0
1690394997.8,0, 0, 0
1690394997.9,0, 0, 0
1690394998.0,0, 0, 0
1690394998.1,0, 0, 0
1690394998.2,0, 0, 0
1690394998.3,0, 0, 0
1690394998.4,0, 0, 0
1690394998.5,0, 0, 0
1690394998.6,0, 0, 0
1690394998.7,0, 0, 0
1690394998.8,0, 0, 0
1690394998.9,0, 0, 0
1690394999.0,0, 0, 0
1690394999.1,0, 0, 0
1690394999.2,0, 0, 0
1690394999.3,0, 0, 0
1690394999.4,0, 0, 0
1690394999.5,0, 0, 0
1690394999.6,0, 0, 0
1690394999.7,0, 0, 0
1690394999.8,0, 0, 0
1690394999.9,0, 0, 0
1690395000.0,0, 0, 0
1690395000.1,0, 0, 0
1690395000.2,0, 0, 0
1690395000.3,0, 0, 0
1690395000.4,0, 0, 0
1690395000.5,0, 0, 0
1690395000.6,0, 0, 0
1690395000.7,0, 0, 0
1690395000.8,0, 0, 0
1690395000.9,0, 0, 0
1690395001.0,0, 0, 0
1690395001.1,0, 0, 0
1690395001.2,0, 0, 0
1690395001.3,0, 0, 0
1690395001.4,0, 0, 0
1690395001.5,0, 0, 0
1690395001.6,0, 0, 0
1690395001.7,0, 0, 0
1690395001.8,0, 0, 0
1690395001.9,0, 0, 0
1690395002.0,0, 0, 0
1690395002.1,0, 0, 0
1690395002.2,0, 0, 0
1690395002.3,0, 0, 0
1690395002.4,0, 0, 0
1690395002.5,0, 0, 0
1690395002.6,0, 0, 0
1690395002.7,0, 0, 0
1690395002.8,0, 0, 0
1690395002.9,0, 0, 0
1690395003.0,0, 0, 0
1690395003.1,0, 0, 0
1690395003.2,0, 0, 0
1690395003.3,0, 0, 0
1690395003.4,0, 0, 0
1690395003.5,0, 0, 0
1690395003.6,0, 0, 0
1690395003.7,0, 0, 0
1690395003.8,0, 0, 0
1690395003.9,0, 0, 0
1690395004.0,0, 0, 0
1690395004.1,0, 0, 0
1690395004.2,0, 0, 0
1690395004.3,0, 0, 0
1690395004.4,0, 0, 0
1690395004.5,0, 0, 0
1690395004.6,0, 0, 0
1690395004.7,0, 0, 0
1690395004.8,0, 0, 0
1690395004.9,0, 0, 0
1690395005.0,0, 0, 0
1690395005.1,0, 0, 0
1690395005.2,0, 0, 0
1690395005.3,0, 0, 0
1690395005.4,0, 0, 0
1690395005.5,0, 0, 0
1690395005.6,0, 0, 0
1690395005.7,0, 0, 0
1690395005.8,0, 0, 0
1690395005.9,0, 0, 0
1690395006.0,0, 0, 0
1690395006.1,0, 0, 0
1690395006.2,0, 0, 0
1690395006.3,0, 0, 0
1690395006.4,0, 0, 0
1690395006.5,0, 0, 0
1690395006.6,0, 0, 0
1690395006.7,0, 0, 0
1690395006.8,0, 0, 0
1690395006.9,0, 0, 0
1690395007.0,0, 0, 0
1690395007.1,0, 0, 0
1690395007.2,0, 0, 0
1690395007.3,0, 0, 0
1690395007.4,0, 0, 0
1690395007.5,0, 0, 0
1690395007.6,0, 0, 0
1690395007.7,0, 0, 0
1690395007.8,0, 0, 0
1690395007.9,0, 0, 0
1690395008.0,0, 0, 0
1690395008.1,0, 0, 0
1690395008.2,0, 0, 0
1690395008.3,0, 0, 0
1690395008.4,0, 0, 0
1690395008.5,0, 0, 0
1690395008.6,0, 0, 0
1690395008.7,0, 0, 0
1690395008.8,0, 0, 0
1690395008.9,0, 0, 0
1690395009.0,0, 0, 0
1690395009.1,0, 0, 0
1690395009.2,0, 0, 0
1690395009.3,0, 0, 0
1690395009.4,0, 0, 0
1690395009.5,0, 0, 0
1690395009.6,0, 0, 0
1690395009.7,0, 0, 0
1690395009.8,0, 0, 0
1690395009.9,0, 0, 0
1690395010.0,0, 0, 0
1690395010.1,0, 0, 0
1690395010.2,0, 0, 0
1690395010.3,0, 0, 0
1690395010.4,0, 0, 0
1690395010.5,0, 0, 0
1690395010.6,0, 0, 0
1690395010.7,0, 0, 0
1690395010.8,0, 0, 0
1690395010.9,0, 0, 0
1690395011.0,0, 0, 0
1690395011.1,0, 0, 0
1690395011.2,0, 0, 0
1690395011.3,0, 0, 0
1690395011.4,0, 0, 0
1690395011.5,0, 0, 0
1690395011.6,0, 0, 0
1690395011.7,0, 0, 0
1690395011.8,0, 0, 0
1690395011.9,0, 0, 0
1690395012.0,0, 0, 0
1690395012.1,0, 0, 0
1690395012.2,0, 0, 0
1690395012.3,0, 0, 0
1690395012.4,0, 0, 0
1690395012.5,0, 0, 0
1690395012.6,0, 0, 0
1690395012.7,0, 0, 0
1690395012.8,0, 0, 0
1690395012.9,0, 0, 0
1690395013.0,0, 0, 0
1690395013.1,0, 0, 0
1690395013.2,0, 0, 0
1690395013.3,0, 0, 0
1690395013.4,0, 0, 0
1690395013.5,0, 0, 0
1690395013.6,0, 0, 0
1690395013.7,0, 0, 0
1690395013.8,0, 0, 0
1690395013.9,0, 0, 0
1690395014.0,0, 0, 0
1690395014.1,0, 0, 0
1690395014.2,0, 0, 0
1690395014.3,0, 0, 0
1690395014.4,0, 0, 0
1690395014.5,0, 0, 0
1690395014.6,0, 0, 0
1690395014.7,0, 0, 0
1690395014.8,0, 0, 0
1690395014.9,0, 0, 0
1690395015.0,0, 0, 0
1690395015.1,0, 0, 0
1690395015.2,0, 0, 0
1690395015.3,0, 0, 0
1690395015.4,0, 0, 0
1690395015.5,0, 0, 0
1690395015.6,0, 0, 0
1690395015.7,0, 0, 0
1690395015.8,0, 0, 0
1690395015.9,0, 0, 0
1690395016.0,0, 0, 0
1690395016.1,0, 0, 0
1690395016.2,0, 0, 0
1690395016.3,0, 0, 0
1690395016.4,0, 0, 0
1690395016.5,0, 0, 0
1690395016.6,0, 0, 0
1690395016.7,0, 0, 0
1690395016.8,0, 0, 0
1690395016.9,0, 0, 0
1690395017.0,0, 0, 0
1690395017.1,0, 0, 0
1690395017.2,0, 0, 0
1690395017.3,0, 0, 0
1690395017.4,0, 0, 0
1690395017.5,0, 0, 0
1690395017.6,0, 0, 0
1690395017.7,0, 0, 0
1690395017.8,0, 0, 0
1690395017.9,0, 0, 0
1690395018.0,0, 0, 0
1690395018.1,0, 0, 0
1690395018.2,0, 0, 0
1690395018.3,0, 0, 0
1690395018.4,0, 0, 0
1690395018.5,0, 0, 0
1690395018.6,0, 0, 0
1690395018.7,0, 0, 0
1690395018.8,0, 0, 0
1690395018.9,0, 0, 0
1690395019.0,0, 0, 0
1690395019.1,0, 0, 0
1690395019.2,0, 0, 0
1690395019.3,0, 0, 0
1690395019.4,0, 0, 0
1690395019.5,0, 0, 0
1690395019.6,0, 0, 0
1690395019.7,0, 0, 0
1690395019.8,0, 0, 0
1690395019.9,0, 0, 0
1690395020.0,0, 0, 0
1690395020.1,0, 0, 0
1690395020.2,0, 0, 0
1690395020.3,0, 0, 0
1690395020.4,0, 0, 0
1690395020.5,0, 0, 0
1690395020.6,0, 0, 0
1690395020.7,0, 0, 0
1690395020.8,0, 0, 0
1690395020.9,0, 0, 0
1690395021.0,0, 0, 0
1690395021.1,0, 0, 0
1690395021.2,0, 0, 0
1690395021.3,0, 0, 0
1690395021.4,0, 0, 0
1690395021.5,0, 0, 0
1690395021.6,0, 0, 0
1690395021.7,0, 0, 0
1690395021.8,0, 0, 0
1690395021.9,0, 0, 0
1690395022.0,0, 0, 0
1690395022.1,0, 0, 0
1690395022.2,0, 0, 0
1690395022.3,0, 0, 0
1690395022.4,0, 0, 0
1690395022.5,0, 0, 0
1690395022.6,0, 0, 0
1690395022.7,0, 0, 0
1690395022.8,0, 0, 0
1690395022.9,0, 0, 0
1690395023.0,0, 0, 0
1690395023.1,0, 0, 0
1690395023.2,0, 0, 0
1690395023.3,0, 0, 0
1690395023.4,0, 0, 0
1690395023.5,0, 0, 0
1690395023.6,0, 0, 0
1690395023.7,0, 0, 0
1690395023.8,0, 0, 0
1690395023.9,0, 0, 0
1690395024.0,0, 0, 0
1690395024.1,0, 0, 0
1690395024.2,0, 0, 0
1690395024.3,0, 0, 0
1690395024.4,0, 0, 0
1690395024.5,0, 0, 0
1690395024.6,0, 0, 0
1690395024.7,0, 0, 0
1690395024.8,0, 0, 0
1690395024.9,0, 0, 0
1690395025.0,0, 0, 0
1690395025.1,0, 0, 0
1690395025.2,0, 0, 0
1690395025.3,0, 0, 0
1690395025.4,0, 0, 0
1690395025.5,0, 0, 0
1690395025.6,0, 0, 0
1690395025.7,0, 0, 0
1690395025.8,0, 0, 0
1690395025.9,0, 0, 0
1690395026.0,0, 0, 0
1690395026.1,0, 0, 0
1690395026.2,0, 0, 0
1690395026.3,0, 0, 0
1690395026.4,0, 0, 0
1690395026.5,0, 0, 0
1690395026.6,0, 0, 0
1690395026.7,0, 0, 0
1690395026.8,0, 0, 0
1690395026.9,0, 0, 0
1690395027.0,0, 0, 0
1690395027.1,0, 0, 0
1690395027.2,0, 0, 0
1690395027.3,0, 0, 0
1690395027.4,0, 0, 0
1690395027.5,0, 0, 0
1690395027.6,0, 0, 0
1690395027.7,0, 0, 0
1690395027.8,0, 0, 0
1690395027.9,0, 0, 0
1690395028.0,0, 0, 0
1690395028.1,0, 0, 0
1690395028.2,0, 0, 0
1690395028.3,0, 0, 0
1690395028.4,0, 0, 0
1690395028.5,0, 0, 0
1690395028.6,0, 0, 0
1690395028.7,0, 0, 0
1690395028.8,0, 0, 0
1690395028.9,0, 0, 0
1690395029.0,0, 0, 0
1690395029.1,0, 0, 0
1690395029.2,0, 0, 0
1690395029.3,0, 0, 0
1690395029.4,0, 0, 0
1690395029.5,0, 0, 0
1690395029.6,0, 0, 0
1690395029.7,0, 0, 0
1690395029.8,0, 0, 0
1690395029.9,0, 0, 0
1690395030.0,0, 0, 0
1690395030.1,0, 0, 0
1690395030.2,0, 0, 0
1690395030.3,0, 0, 0
1690395030.4,0, 0, 0
1690395030.5,0, 0, 0
1690395030.6,0, 0, 0
1690395030.7,0, 0, 0
1690395030.8,0, 0, 0
1690395030.9,0, 0, 0
1690395031.0,0, 0, 0
1690395031.1,0, 0, 0
1690395031.2,0, 0, 0
1690395031.3,0, 0, 0
1690395031.4,0, 0, 0
1690395031.5,0, 0, 0
1690395031.6,0, 0, 0
1690395031.7,0, 0, 0
1690395031.8,0, 0, 0
1690395031.9,0, 0, 0
1690395032.0,0, 0, 0
1690395032.1,0, 0, 0
1690395032.2,0, 0, 0
1690395032.3,0, 0, 0
1690395032.4,0, 0, 0
1690395032.5,0, 0, 0
1690395032.6,0, 0, 0
1690395032.7,0, 0, 0
1690395032.8,0, 0, 0
1690395032.9,0, 0, 0
1690395033.0,0, 0, 0
1690395033.1,0, 0, 0
1690395033.2,0, 0, 0
1690395033.3,0, 0, 0
1690395033.4,0, 0, 0
1690395033.5,0, 0, 0
1690395033.6,0, 0, 0
1690395033.7,0, 0, 0
1690395033.8,0, 0, 0
1690395033.9,0, 0, 0
1690395034.0,0, 0, 0
1690395034.1,0, 0, 0
1690395034.2,0, 0, 0
1690395034.3,0, 0, 0
1690395034.4,0, 0, 0
1690395034.5,0, 0, 0
1690395034.6,0, 0, 0
1690395034.7,0, 0, 0
1690395034.8,0, 0, 0
1690395034.9,0, 0, 0
1690395035.0,0, 0, 0
1690395035.1,0, 0, 0
1690395035.2,0, 0, 0
